"","x"
"299","https://www.cnn.com/2023/11/07/politics/exit-polls-election-2023/index.html"
"300","https://www.cnn.com/2023/11/07/politics/ohio-issue-1-abortion-rights/index.html"
"301","https://www.cnn.com/2023/11/07/opinions/supreme-court-domestic-violence-guns-rahimi-bruen-filipovic/index.html"
"302","https://www.cnn.com/2023/11/07/politics/virginia-election-abortion-restrictions-south-dg/index.html"
"303","https://www.cnn.com/2023/11/06/politics/virginia-suburban-women-abortion-youngkin/index.html"
"304","https://www.cnn.com/2023/11/07/health/south-abortion-access/index.html"
"305","https://www.cnn.com/2023/11/06/health/abortion-restrictions-lead-to-foster-care/index.html"
"306","https://www.cnn.com/2023/11/06/politics/abortion-politics-2023-elections/index.html"
"307","https://www.cnn.com/2023/11/01/opinions/over-the-counter-birth-control-gop-filipovic/index.html"
"308","https://www.cnn.com/2023/11/01/health/us-infant-mortality-rate-rises-for-first-time-in-more-than-20-years/index.html"
"309","https://www.cnn.com/2023/10/31/politics/ohio-abortion-ballot-measure/index.html"
"310","https://www.cnn.com/2023/10/30/us/bryson-hudson-us-gun-deaths-gdpr/index.html"
"311","https://www.cnn.com/2023/10/30/health/opill-birth-control-insurance-coverage-letter/index.html"
"312","https://www.cnn.com/2023/10/27/health/fda-probiotics-preterm-infants-warning/index.html"
"313","https://www.cnn.com/2023/10/26/opinions/dobbs-abortion-tennessee-allie-phillips-candidate-campoamor/index.html"
"314","https://www.cnn.com/2023/10/26/politics/kentucky-governor-race-abortion-rights/index.html"
"315","https://www.cnn.com/2023/10/24/politics/fact-check-desantis-abortion-jail-women/index.html"
"316","https://www.cnn.com/2023/10/24/politics/georgia-supreme-court-six-week-abortion-ban/index.html"
"317","https://www.cnn.com/2023/10/24/health/abortion-access-inequality-one-year-post-dobbs-wecount/index.html"
"318","https://www.cnn.com/2023/10/23/health/reproductive-medicine-group-updates-its-definition-of-infertility-to-address-the-reality-of-all-seeking-care/index.html"
"319","https://www.cnn.com/2023/10/23/health/abortion-coverage-workplace-insurance-kff-health-news-partner/index.html"
"320","https://www.cnn.com/2023/10/23/us/treyshawn-eunes-us-gun-deaths-gdpr/index.html"
"321","https://www.cnn.com/2023/10/22/us/chicago-muslim-boy-stabbing-mother/index.html"
"322","https://www.cnn.com/2023/10/17/middleeast/pregnant-women-suffer-gaza-war-mime-intl/index.html"
"323","https://www.cnn.com/2023/10/16/health/labor-and-delivery-experience-wellness/index.html"
"324","https://www.cnn.com/2023/10/17/entertainment/justin-timberlake-britney-spears/index.html"
"325","https://www.cnn.com/2023/10/12/health/acep-rejects-excited-delirium-term/index.html"
"326","https://www.cnn.com/2023/10/12/middleeast/israel-hamas-beheading-claims-intl/index.html"
"327","https://www.cnn.com/2023/10/08/health/el-salvador-abortion-homicide-convictions-cec/index.html"
"328","https://www.cnn.com/2023/10/05/us/holyoke-massachusetts-pregnant-woman-shooting/index.html"
"329","https://www.cnn.com/2023/10/01/us/gun-deaths-project-why-gdpr/index.html"
"330","https://www.cnn.com/2023/10/03/opinions/comstock-act-abortion-first-amendment-ziegler/index.html"
"331","https://www.cnn.com/2023/10/02/health/fda-probiotic-warning/index.html"
"332","https://www.cnn.com/2023/10/02/us/gun-homicides-and-suicides-in-us-children-and-teens-are-at-a-record-high/index.html"
"333","https://www.cnn.com/2023/10/02/politics/abortion-activists-secretly-recording-clinics-planned-parenthood-supreme-court/index.html"
"334","https://www.cnn.com/2023/10/02/us/amethyst-silva-us-gun-deaths-gdpr/index.html"
"335","https://www.cnn.com/2023/09/30/us/north-carolina-abortion-ban-provisions-blocked/index.html"
"336","https://www.cnn.com/2023/09/28/politics/desantis-15-week-abortion-ban-gop-debate/index.html"
"337","https://www.cnn.com/2023/09/28/tech/yelp-sue-texas-crisis-pregnancy-centers/index.html"
"338","https://www.cnn.com/2023/09/27/opinions/two-parent-privilege-kearney-marriage-single-parenthood-filipovic/index.html"
"339","https://www.cnn.com/us/childfree-by-choice-women-birth-rate-decline-cec/index.html"
"340","https://www.cnn.com/2023/09/23/us/nebraska-abortion-pill-jessica-burgess/index.html"
"341","https://www.cnn.com/2023/09/23/health/postpartum-help-wellness/index.html"
"342","https://www.cnn.com/2023/09/22/us/california-lawsuit-mifepristone-reversal-claim/index.html"
"343","https://www.cnn.com/2023/09/22/us/murder-for-hire-ex-wife-alimony/index.html"
"344","https://www.cnn.com/2023/09/21/politics/trump-abortion-blowback/index.html"
"345","https://www.cnn.com/2023/09/19/health/artificial-womb-human-trial-fda/index.html"
"346","https://www.cnn.com/2023/09/18/politics/indiana-attorney-general-todd-rokita-disciplinary-charges/index.html"
"347","https://www.cnn.com/2023/09/17/politics/donald-trump-abortion-2024/index.html"
"348","https://www.cnn.com/2023/09/16/politics/virginia-elections-abortion-2024/index.html"
"349","https://www.cnn.com/2023/09/14/us/wisconsin-abortions-resume-planned-parenthood-1849-law/index.html"
"350","https://www.cnn.com/2023/09/09/us/new-jersey-mother-charged-newborn-death/index.html"
"351","https://www.cnn.com/2023/09/08/australia/australia-nsw-birth-trauma-inquiry-intl-hnk-dst/index.html"
"352","https://www.cnn.com/2023/09/08/politics/mifepristone-supreme-court-appeal/index.html"
"353","https://www.cnn.com/2023/03/15/health/mifepristone-what-is-it/index.html"
"354","https://www.cnn.com/2023/09/08/politics/new-ad-biden-campaign-abortion/index.html"
"355","https://www.cnn.com/2023/09/07/health/abortion-state-borders-guttmacher/index.html"
"356","https://www.cnn.com/2023/09/06/americas/mexico-supreme-court-abortion-decriminalized/index.html"
"357","https://www.cnn.com/2023/09/06/world/ulma-family-beatify-nazis-intl-scli/index.html"
"358","https://www.cnn.com/style/linda-evangelista-breast-cancer-wsj/index.html"
"359","https://www.cnn.com/2023/09/03/politics/nancy-mace-republicans-abortion/index.html"
"360","https://www.cnn.com/2023/09/03/health/suicide-survivor-support-wellness/index.html"
"361","https://www.cnn.com/2023/09/03/us/baby-born-maryland-parking-garage-trnd/index.html"
"362","https://www.cnn.com/2023/09/01/us/takiya-young-ohio-police-shooting/index.html"
"363","https://www.cnn.com/2023/09/01/politics/tudor-dixon-donald-trump/index.html"
"364","https://www.cnn.com/2023/08/31/politics/alabama-attorney-general-abortion-prosecute/index.html"
"365","https://www.cnn.com/2023/08/29/opinions/patricia-clarkson-women-no-kids-stewart/index.html"
"366","https://www.cnn.com/2023/08/26/politics/abortion-politics-republicans-2024/index.html"
"367","https://www.cnn.com/2023/08/25/politics/west-virginia-abortion-drug-ruling/index.html"
"368","https://www.cnn.com/2023/08/23/politics/south-carolina-supreme-court-six-week-abortion-ban/index.html"
"369","https://www.cnn.com/2023/08/22/health/maternity-care-mistreatment-cdc-report/index.html"
"370","https://www.cnn.com/2023/08/21/uk/lucy-letby-nurse-sentence-intl-gbr/index.html"
"371","https://www.cnn.com/2023/08/18/uk/lucy-letby-nurse-guilty-gbr-intl/index.html"
"372","https://www.cnn.com/2023/08/16/politics/abortion-pill-mifepristone-5th-circuit/index.html"
"373","https://www.cnn.com/2023/08/15/us/new-jersey-catholic-school-premarital-sex-firing/index.html"
"374","https://www.cnn.com/2023/08/16/us/florida-children-fatal-shooting/index.html"
"375","https://www.cnn.com/2023/08/15/tech/meta-period-reproductive-health/index.html"
"376","https://www.cnn.com/2023/08/13/politics/rfk-jr-abortion-ban-iowa/index.html"
"377","https://www.cnn.com/2023/08/13/politics/democrats-abortion-rights-election-wins/index.html"
"378","https://www.cnn.com/2023/08/09/us/georgia-baby-death-lawsuit/index.html"
"379","https://www.cnn.com/2023/08/10/politics/julie-chavez-rodriguez-cnntv/index.html"
"380","https://www.cnn.com/style/rihanna-savage-x-fenty-maternity-line/index.html"
"381","https://www.cnn.com/2023/08/09/opinions/republican-strategy-abortion-post-ohio-brown/index.html"
"382","https://www.cnn.com/2023/08/09/opinions/abortion-rights-ohio-democrats-elections-ziegler/index.html"
"383","https://www.cnn.com/2023/08/09/opinions/child-care-funding-warren-smith/index.html"
"384","https://www.cnn.com/2023/08/08/us/chicago-girl-shot-dead-gun-violence/index.html"
"385","https://www.cnn.com/2023/08/09/politics/takeaways-ohio-special-election/index.html"
"386","https://www.cnn.com/2023/08/08/politics/ohio-special-election/index.html"
"387","https://www.cnn.com/2023/08/08/us/newport-news-student-shot-teacher-warrant/index.html"
"388","https://www.cnn.com/2023/08/08/politics/cnn-poll-abortion-electoral-litmus-test-supreme-court/index.html"
"389","https://www.cnn.com/2023/08/08/politics/ohio-ballot-initiative-abortion-2024-fault-lines/index.html"
"390","https://www.cnn.com/2023/08/08/politics/ohio-special-election-abortion-rights/index.html"
"391","https://www.cnn.com/2023/08/06/politics/republican-candidates-abortion-rights-2024/index.html"
"392","https://www.cnn.com/2023/08/05/us/texas-abortion-ban-suspended-pregnant-mother-risk/index.html"
"393","https://www.cnn.com/2023/08/03/us/pittsburgh-synagogue-shooting-sentencing-victim-statements/index.html"
"394","https://www.cnn.com/2023/07/13/opinions/gun-violence-synagogue-shooting-tree-of-life-trial-myers/index.html"
"395","https://www.cnn.com/2023/08/02/us/johnny-johnson-execution-casey-williamson/index.html"
"396","https://www.cnn.com/2023/06/26/us/pittsburgh-synagogue-death-penalty-trial-families/index.html"
"397","https://www.cnn.com/2023/08/01/opinions/women-alcohol-related-deaths-filipovic/index.html"
"398","https://www.cnn.com/2023/08/01/health/maternity-care-deserts-march-of-dimes/index.html"
"399","https://www.cnn.com/2023/08/01/politics/desantis-susan-b-anthony-abortion-stance-2024-republicans/index.html"
"400","https://www.cnn.com/2023/07/31/us/pittsburgh-synagogue-shooting-trial-closings/index.html"
"401","https://www.cnn.com/2023/07/29/health/maternal-mental-health-crisis-metrics-dg/index.html"
"402","https://www.cnn.com/2023/07/28/asia/japan-onomichi-pregnant-women-apology-intl-hnk/index.html"
"403","https://www.cnn.com/2023/07/26/us/missouri-gender-affirming-care-ban-lawsuit/index.html"
"404","https://www.cnn.com/2023/07/25/politics/ohio-abortion-rights-amendment/index.html"
"405","https://www.cnn.com/2023/07/24/politics/california-planned-parenthood-firebombing/index.html"
"406","https://www.cnn.com/2023/07/23/us/doctors-reactions-roe-v-wade-reversal/index.html"
"407","https://www.cnn.com/politics/live-news/scotus-abortion-rights-reactions/index.html"
"408","https://www.cnn.com/politics/live-news/roe-wade-abortion-supreme-court-ruling/index.html"
"409","https://www.cnn.com/2023/07/20/us/pittsburgh-synagogue-shooting-defense-mental-illness/index.html"
"410","https://www.cnn.com/2023/07/20/us/alabama-james-barber-execution/index.html"
"411","https://www.cnn.com/2023/07/20/us/texas-abortion-ban-doctor-testimony/index.html"
"412","https://www.cnn.com/2023/07/20/us/nebraska-teen-abortion-celeste-burgess/index.html"
"413","https://www.cnn.com/2023/07/20/us/wisconsin-couple-child-neglect-case/index.html"
"414","https://www.cnn.com/2023/07/20/health/texas-abortion-ban-infant-mortality-invs/index.html"
"415","https://www.cnn.com/2023/07/17/opinions/over-the-counter-birth-control-opill-ranney-rainford/index.html"
"416","https://www.cnn.com/2023/07/18/us/alabama-death-row-execution-appeal/index.html"
"417","https://www.cnn.com/2023/07/18/politics/louisiana-veto-override-youth-gender-affirming-care-ban/index.html"
"418","https://www.cnn.com/2023/07/18/uk/woman-jailed-abortion-pill-wins-appeal-intl-gbr/index.html"
"419","https://www.cnn.com/2023/07/18/politics/tommy-tuberville-military-abortion/index.html"
"420","https://www.cnn.com/2023/07/17/politics/iowa-temporary-block-abortion-ban/index.html"
"421","https://www.cnn.com/2023/07/14/politics/iowa-abortion-ban-reynolds-sign/index.html"
"422","https://www.cnn.com/2023/07/14/opinions/motherhood-maternal-mental-health-programs-danielson/index.html"
"423","https://www.cnn.com/2023/07/14/us/florida-baby-fentanyl-bottle/index.html"
"424","https://www.cnn.com/2023/07/12/us/cedars-sinai-california-civil-rights-investigation-black-women-birth/index.html"
"425","https://www.cnn.com/2023/07/13/politics/shield-laws-abortion-gender-affirming-care/index.html"
"426","https://www.cnn.com/2023/07/12/politics/mike-pence-abortion-stance-nonviable-pregnancies/index.html"
"427","https://www.cnn.com/2023/07/12/politics/iowa-six-week-abortion-ban/index.html"
"428","https://www.cnn.com/2023/07/12/politics/tommy-tuberville-abortion-military-fact-check/index.html"
"429","https://www.cnn.com/2023/07/12/us/pittsburgh-synagogue-shooter-trial-deliberations/index.html"
"430","https://www.cnn.com/2023/07/12/opinions/tennessee-trans-law-sixth-circuit-abortion-ziegler/index.html"
"431","https://www.cnn.com/2023/07/12/health/idaho-abortion-travel-ban-lawsuit-kff-health-news/index.html"
"432","https://www.cnn.com/2023/07/11/politics/iowa-house-abortion-ban-special-session/index.html"
"433","https://www.cnn.com/2023/07/11/politics/iowa-abortion-special-session-2024/index.html"
"434","https://www.cnn.com/2023/07/09/health/abortion-cross-state-lines-louisiana-oregon/index.html"
"435","https://www.cnn.com/2023/07/07/health/kentucky-abortion-anencephaly/index.html"
"436","https://www.cnn.com/2023/07/06/sport/amy-olson-pregnant-us-womens-open-spt-spc-intl/index.html"
"437","https://www.cnn.com/2023/07/06/health/texas-abortion-law-births/index.html"
"438","https://www.cnn.com/2023/07/06/opinions/biden-supreme-court-student-loans-abortion-mark/index.html"
"439","https://www.cnn.com/2023/07/05/politics/ohio-abortion-rights-constitutional-amendment/index.html"
"440","https://www.cnn.com/2023/07/05/us/gerson-fuentes-ohio-rape-case-guilty-plea/index.html"
"441","https://www.cnn.com/2023/07/05/politics/iowa-abortion-special-session/index.html"
"442","https://www.cnn.com/2023/07/03/health/parents-birth-control-talks-wellness/index.html"
"443","https://www.cnn.com/2023/06/25/us/black-maternal-death-rates-doulas/index.html"
"444","https://www.cnn.com/2023/07/01/politics/new-laws-july-1-abortion-gender-affirming-care/index.html"
"445","https://www.cnn.com/2023/06/30/politics/louisiana-gender-affirming-care-ban-veto-edwards/index.html"
"446","https://www.cnn.com/2023/06/30/politics/north-carolina-abortion-law/index.html"
"447","https://www.cnn.com/2023/06/30/politics/amy-coney-barrett-student-loans-babysitter/index.html"
"448","https://www.cnn.com/2023/06/30/opinions/pregnant-workers-get-a-major-win-shabo/index.html"
"449","https://www.cnn.com/2023/06/29/politics/abortion-law-changes-north-carolina-cooper/index.html"
"450","https://www.cnn.com/2022/09/16/entertainment/chrissy-teigen-abortion/index.html"
"451","https://www.cnn.com/2023/06/27/politics/north-carolina-abortion-law-changes-lawsuit/index.html"
"452","https://www.cnn.com/2023/06/26/us/susan-lorincz-murder-charges-florida/index.html"
"453","https://www.cnn.com/2023/06/27/health/free-contraception-fewer-unplanned-pregnancies/index.html"
"454","https://www.cnn.com/2023/06/27/politics/pregnant-workers-nursing-moms-jobs/index.html"
"455","https://www.cnn.com/2023/06/26/health/children-accidental-shootings/index.html"
"456","https://www.cnn.com/2023/06/25/politics/klobuchar-cnntv/index.html"
"457","https://www.cnn.com/2023/06/24/politics/kamala-harris-abortion-rights/index.html"
"458","https://www.cnn.com/2023/06/23/politics/new-york-kathy-hochul-abortion-pills/index.html"
"459","https://www.cnn.com/2023/06/23/politics/abortion-legal-after-roe-struck-down-dg/index.html"
"460","https://www.cnn.com/2023/06/23/europe/italian-lesbian-births-scli-intl/index.html"
"461","https://www.cnn.com/2023/06/23/health/abortion-is-ancient-history-and-that-matters-today-scn/index.html"
"462","https://www.cnn.com/2023/06/23/uk/abortion-decriminalization-reproductive-justice-protests-intl-gbr/index.html"
"463","https://www.cnn.com/2023/06/22/politics/wyoming-medication-abortion-law-blocked/index.html"
"464","https://www.cnn.com/2023/06/22/us/norwalk-ohio-two-year-old-shot-pregnant-mother-dead/index.html"
"465","https://www.cnn.com/2023/06/22/health/abortion-dobbs-one-year-later-families/index.html"
"466","https://www.cnn.com/2023/06/22/politics/trump-abortion-politics-2024/index.html"
"467","https://www.cnn.com/2023/06/22/health/maternal-deaths-hospital-complications/index.html"
"468","https://www.cnn.com/2023/06/22/opinions/dobbs-anniversary-abortion-bans-impact-dickman/index.html"
"469","https://www.cnn.com/2023/06/22/asia/south-korea-mother-accused-newborn-death-freezer-intl-hnk/index.html"
"470","https://www.cnn.com/2023/06/21/politics/virginia-legislative-primaries-glenn-youngkin/index.html"
"471","https://www.cnn.com/2023/06/21/health/dobbs-effect-obgyns-clinics/index.html"
"472","https://www.cnn.com/2023/06/17/health/maternal-health-crisis-medicaid-postpartum-coverage/index.html"
"473","https://www.cnn.com/2023/06/21/politics/new-york-state-abortion-pills/index.html"
"474","https://www.cnn.com/2023/06/20/politics/julie-rikelman-senate-confirmation-federal-judge/index.html"
"475","https://www.cnn.com/2023/06/20/politics/senate-votes-abortion/index.html"
"476","https://www.cnn.com/2023/06/20/us/nashville-covenant-school-shooting-writings/index.html"
"477","https://www.cnn.com/2023/06/20/us/kouri-richins-utah-mom-husband-killing-estate/index.html"
"478","https://www.cnn.com/2022/11/16/health/abortion-texas-sepsis/index.html"
"479","https://www.cnn.com/2023/06/19/opinions/gun-control-mass-shooting-gun-violence-grandparents-byrn/index.html"
"480","https://www.cnn.com/2023/06/17/australia/australia-kathleen-folbigg-pardon-intl-hnk-dst/index.html"
"481","https://www.cnn.com/2023/06/16/us/florida-executes-inmate/index.html"
"482","https://www.cnn.com/2023/06/16/politics/iowa-supreme-court-abortion-ban/index.html"
"483","https://www.cnn.com/2023/06/16/health/fathers-infant-health-breastfeeding-wellness/index.html"
"484","https://www.cnn.com/2023/06/16/entertainment/the-blackening-review/index.html"
"485","https://www.cnn.com/2023/06/15/tech/google-anti-abortion-ads-ccdh/index.html"
"486","https://www.cnn.com/2023/06/15/health/youth-suicide-homicide/index.html"
"487","https://www.cnn.com/2023/06/14/politics/planned-parenthood-firebomb-california-arrest/index.html"
"488","https://www.cnn.com/2023/06/12/uk/woman-jailed-abortion-pill-intl-gbr/index.html"
"489","https://www.cnn.com/2023/06/12/us/ajike-owens-shooting-death-911-calls-florida/index.html"
"490","https://www.cnn.com/2023/06/12/europe/british-girl-shot-dead-france-intl/index.html"
"491","https://www.cnn.com/2023/06/09/us/ajike-owens-shooting-death-neighbor-florida-friday/index.html"
"492","https://www.cnn.com/2023/06/08/travel/paris-rental-bikes-deliver-unexpected-anti-abortion-messages/index.html"
"493","https://www.cnn.com/2023/06/07/us/ajike-aj-owens-florida-neighbor-shooting-wednesday/index.html"
"494","https://www.cnn.com/2023/06/06/politics/louisiana-legislature-gender-affirming-care-ban-minors/index.html"
"495","https://www.cnn.com/2023/06/06/world/cat-contraceptives-scn/index.html"
"496","https://www.cnn.com/2023/06/05/us/florida-woman-aj-owens-fatally-shot-neighbor-feud/index.html"
"497","https://www.cnn.com/2023/06/04/australia/australia-kathleen-folbigg-attorney-general-hnk-intl/index.html"
"498","https://www.cnn.com/2023/06/04/health/sushi-tuesdays-suicide-aftermath-wellness/index.html"
"499","https://www.cnn.com/2023/06/01/us/fertility-doctor-morris-wortman-plane-crash/index.html"
