"","x"
"1000","/2017/1/19/headlines/amid_scandal_tom_price_undergoes_confirmation_hearing_for_hhs_head"
"1001","/2017/1/10/part_2_if_obamacare_is_repealed"
"1002","/2017/1/9/protests_erupt_in_kentucky_after_gop"
"1003","/2017/1/9/headlines/hundreds_protest_as_ky_legislature_passes_anti_union_anti_choice_bills"
"1004","/2017/1/6/headlines/gop_lawmakers_planning_to_end_federal_funds_to_planned_parenthood"
"1005","/2016/12/14/trump_picks_perry_to_head_energy"
"1006","/2016/12/14/headlines/ohio_gov_kasich_vetoes_heartbeat_bill_signs_law_banning_abortion_after_20_weeks"
"1007","/2016/12/14/headlines/oklahoma_passes_rules_requiring_anti_abortion_signs_in_public_bathrooms"
"1008","/2016/12/9/fight_for_15_foe_and_fast"
"1009","/2016/12/7/headlines/ohio_lawmakers_pass_severe_anti_abortion_heartbeat_legislation"
"1010","/live/democracy_now_s_20th_anniversary_celebration"
"1011","/2016/12/1/headlines/planned_parenthood_challenges_anti_abortion_laws_in_ak_mo_nc"
"1012","/2016/11/29/headlines/trump_picks_anti_obamacare_anti_abortion_rep_tom_price_to_be_health_secretary"
"1013","/2016/11/22/headlines/the_guardian_self_induced_abortions_may_be_on_the_rise_in_us"
"1014","/2016/11/21/jeremy_scahill_mike_pence_has_militant"
"1015","/2016/11/21/jeremy_scahill_tigerswan_security_linked_to"
"1016","/2016/11/9/in_trump_white_house_will_mike"
"1017","/2016/10/25/just_another_version_of_you_the"
"1018","/2016/10/20/trump_says_appointing_anti_choice_judges"
"1019","/2016/10/20/from_palestine_to_black_lives_matter"
"1020","/live/democracy_now_special_final_presidential_debate"
"1021","/2016/10/11/headlines/house_speaker_paul_ryan_will_no_longer_campaign_for_donald_trump"
"1022","/2016/10/6/headlines/poland_lawmakers_back_down_from_abortion_ban_following_protests"
"1023","/2016/10/5/expanding_the_debate_green_ajamu_baraka"
"1024","/2016/10/5/katherine_franke_on_how_religion_impacts"
"1025","/2016/10/5/headlines/poland_up_to_6_million_women_protest_proposed_abortion_ban"
"1026","/live/expanding_the_debate_october_4th_vice"
"1027","/live/democracy_now_2016_expanding_the_debate"
"1028","/2016/9/19/ralph_nader_bernie_sanders_opposition_to"
"1029","/2016/8/31/a_new_mccarthyism_greenwald_on_clinton"
"1030","/2016/8/1/courts_strike_down_voter_restriction_laws"
"1031","/2016/8/1/courts_strike_down_voter_restriction_laws"
"1032","/2016/8/1/society_is_failing_our_families_sister"
"1033","/2016/7/29/nuns_on_the_bus_at_the"
"1034","/2016/7/21/jeff_sharlet_on_common_thread_between"
"1035","/2016/7/21/reporter_who_unearthed_pence_radio_tapes"
"1036","/2016/7/19/never_trump_vs_whatever_we_have"
"1037","/2016/7/19/prophets_of_rage_chuck_d_tom"
"1038","/2016/7/19/meet_trump_vp_pick_mike_pence"
"1039","/2016/7/18/headlines/trump_selects_indiana_governor_mike_pence_as_running_mate"
"1040","/2016/7/15/headlines/likely_trump_vp_pick_fought_against_lgbt_and_reproductive_rights"
"1041","/2016/7/13/headlines/republican_party_platform_cut_abortion_funding_build_a_wall_reject_marriage_equality"
"1042","/2016/7/5/trumps_unofficial_biographer_wayne_barrett_the"
"1043","/2016/7/1/headlines/judge_blocks_indiana_s_anti_abortion_law"
"1044","/2016/7/1/headlines/donald_trump_slams_landmark_supreme_court_abortion_ruling"
"1045","/2016/6/30/the_supreme_court_makes_herstory"
"1046","/2016/6/29/meet_the_attorney_who_just_won"
"1047","/2016/6/29/headlines/supreme_court_rejects_bid_to_revive_anti_choice_laws_in_mississippi_wisconsin"
"1048","/2016/6/28/plaintiff_in_scotus_abortion_case_celebrates"
"1049","/2016/6/28/headlines/in_major_victory_for_abortion_rights_supreme_court_strikes_down_texas_anti_choice_rules"
"1050","/2016/6/27/trump_hails_brexit_vote_when_the"
"1051","/2016/6/27/headlines/dnc_platform_includes_historic_call_to_repeal_anti_choice_hyde_amendment"
"1052","/2016/6/23/headlines/report_demand_for_abortion_in_latin_america_soars_amid_zika_virus"
"1053","/2016/6/22/headlines/ireland_pro_choice_activists_fly_abortion_drone_to_northern_ireland"
"1054","/2016/6/14/when_it_comes_to_orlando_massacre"
"1055","/2016/6/3/headlines/aclu_sues_alabama_over_law_treating_abortion_clinics_like_sex_offenders"
"1056","/2016/5/26/headlines/south_carolina_gov_signs_legislation_banning_abortion_after_20_weeks"
"1057","/2016/5/24/headlines/purvi_patel_appeals_20_year_sentence_for_what_she_says_was_a_miscarriage"
"1058","/2016/5/23/headlines/oklahoma_governor_vetoes_bill_to_make_abortion_a_felony"
"1059","/2016/5/20/headlines/oklahoma_passes_bill_making_performing_abortion_a_felony"
"1060","/2016/5/19/headlines/trump_s_11_scotus_picks_white_male_and_conservative"
"1061","/2016/5/19/headlines/trump_s_11_scotus_picks_white_male_and_conservative"
"1062","/2016/5/19/headlines/south_carolina_passes_bill_banning_abortion_after_20_weeks"
"1063","/2016/5/17/chomsky_todays_republican_party_is_a"
"1064","/2016/5/16/chomsky_todays_gop_is_a_candidate"
"1065","/2016/5/13/with_rousseff_out_brazils_interim_president"
"1066","/2016/5/13/headlines/alabama_governor_signs_law_banning_abortion_clinics_near_schools"
"1067","/2016/5/12/headlines/italy_legalizes_civil_unions_for_same_sex_couples"
"1068","/2016/5/6/headlines/alabama_lawmakers_pass_bill_to_regulate_abortion_clinics_like_sex_offenders"
"1069","/2016/5/3/headlines/abortion_provider_files_complaint_over_hospitals_gag_order"
"1070","/2016/4/29/headlines/pro_choice_groups_call_for_cruz_to_fire_troy_newman_from_campaign"
"1071","/2016/4/6/van_jones_says_volcano_of_white"
"1072","/2016/4/4/love_trumps_hate_actress_rosario_dawson"
"1073","/2016/4/4/headlines/poland_thousands_protest_against_abortion_ban"
"1074","/2016/4/1/its_a_revolution_actress_rosario_dawson"
"1075","/2016/3/31/headlines/trump_women_should_be_punished_for_abortions_if_procedure_banned"
"1076","/2016/3/31/headlines/in_victory_for_health_advocates_fda_updates_label_for_abortion_pill"
"1077","/2016/3/29/meet_the_transgender_student_suing_north"
"1078","/2016/3/29/headlines/utah_becomes_1st_state_to_require_anesthesia_for_abortions_at_20_weeks"
"1079","/2016/3/28/headlines/florida_indiana_governors_sign_sweeping_anti_choice_bills"
"1080","/2016/3/25/donald_trumps_top_foreign_adviser_joseph"
"1081","/2016/3/25/donald_trumps_top_foreign_adviser_joseph"
"1082","/2016/3/17/merrick_garland_where_does_supreme_court"
"1083","/2016/3/17/buck_v_bell_inside_the_scotus"
"1084","/2016/3/16/headlines/indiana_governor_urged_to_veto_sweeping_anti_choice_bill_judge_blocks_restrictions_in_arkansas"
"1085","/2016/3/8/headlines/sanders_clinton_discuss_abortion_at_fox_news_town_hall"
"1086","/2016/3/7/headlines/supreme_court_blocks_louisiana_anti_choice_law_saving_clinics_for_now"
"1087","/2016/3/4/the_biggest_abortion_case_in_a"
"1088","/2016/3/3/stop_the_sham_thousands_rally_as"
"1089","/2016/3/3/ginsburg_sotomayor_kagan_blast_texas_anti"
"1090","/2016/3/2/trumps_train_did_not_stop_in"
"1091","/2016/3/1/headlines/supreme_court_justice_clarence_thomas_breaks_10_year_silence_ahead_of_key_abortion_case"
"1092","/2016/2/26/headlines/louisiana_anti_choice_law_threatens_to_shutter_nearly_all_clinics"
"1093","/2016/2/23/gop_get_out_of_my_panties"
"1094","/2016/2/18/headlines/ky_rep_introduces_bill_restricting_access_to_erectile_dysfunction_treatment_in_response_to_abortion_restrictions"
"1095","/2016/2/15/scalia_s_death_leaves_split_court"
"1096","/2016/2/15/who_is_on_president_obama_s"
"1097","/2016/2/15/kimberle_crenshaw_scalia_bludgeoned_the_constitution"
"1098","/2016/2/15/headlines/antonin_scalia_top_conservative_supreme_court_justice_for_30_years_dies_at_79"
"1099","/2016/2/8/headlines/judge_blocks_anti_choice_group_from_releasing_more_videos_of_abortion_providers"
"1100","/2016/2/3/michael_eric_dyson_on_the_black"
"1101","/2016/2/3/headlines/case_of_sexually_transmitted_zika_virus_reported_in_texas"
"1102","/2016/2/1/headlines/birth_of_a_nation_wins_top_prizes_at_2016_sundance_film_festival"
"1103","/2016/1/29/trump_absent_gop_presidential_candidates_face"
"1104","/2016/1/28/trapping_access_to_safe_legal_abortions"
"1105","/2016/1/26/robert_redford_on_climate_change_oscarssowhite"
"1106","/2016/1/26/headlines/grand_jury_probing_planned_parenthood_instead_indicts_2_anti_abortion_activists"
"1107","/2016/1/25/43_years_after_roe_v_wade"
"1108","/2016/1/25/trapped_new_documentary_follows_abortion_providers"
"1109","/2016/1/25/across_the_line_virtual_reality_immerses"
"1110","/2016/1/6/headlines/supreme_court_receives_torrent_of_briefs_against_texas_anti_choice_law"
"1111","/2016/1/6/headlines/supreme_court_receives_torrent_of_briefs_against_texas_anti_choice_law"
"1112","/2015/12/29/headlines/us_judge_blocks_missouri_from_revoking_planned_parenthood_clinics_license"
"1113","/2015/12/22/headlines/ohio_bill_would_force_women_to_specify_burial_or_cremation_for_fetal_tissue"
"1114","/2015/12/16/headlines/sc_lawmaker_floats_invasive_viagra_bill_to_protest_abortion_curbs"
"1115","/2015/12/16/headlines/un_experts_disturbed_by_treatment_of_women_in_united_states"
"1116","/2015/12/15/headlines/judge_blocks_ohio_from_action_against_planned_parenthood"
"1117","/2015/12/15/headlines/missouri_woman_charged_with_smashing_windows_at_planned_parenthood"
"1118","/2015/12/15/headlines/tennessee_woman_charged_with_attempted_murder_for_abortion_attempt"
"1119","/2015/12/10/headlines/planned_parenthood_gunman_voices_anti_choice_message_at_court_hearing"
"1120","/2015/11/30/headlines/planned_parenthood_suspect_cites_anti_choice_falsehood_after_deadly_clinic_shooting"
"1121","/2015/11/23/headlines/democrat_john_bel_edwards_wins_louisiana_governors_race"
"1122","/2015/11/19/glenn_greenwald_on_submissive_medias_drumbeat"
"1123","/2015/11/18/as_supreme_court_takes_key_texas"
"1124","/2015/11/18/headlines/report_up_to_240_000_texas_women_have_tried_to_self_induce_abortions"
"1125","/2015/11/18/headlines/kentucky_states_last_full_time_abortion_clinic_vandlized_twice"
"1126","/2015/11/16/headlines/supreme_court_to_hear_challenge_to_texas_abortion_law"
"1127","/2015/10/29/were_on_the_verge_of_picking"
"1128","/2015/10/29/flat_taxes_ending_medicare_medicaid_banning"
"1129","/2015/10/29/john_nichols_on_paul_ryan_the"
"1130","/2015/10/28/the_armor_of_light_new_documentary"
"1131","/2015/10/26/headlines/ben_carson_compares_people_who_have_abortions_to_slaveowners"
"1132","/2015/10/22/headlines/new_hampshire_planned_parenthood_destroyed_by_intruder_with_hatchet"
"1133","/2015/10/5/headlines/anti_choice_extremist_troy_newman_deported_from_australia"
"1134","/2015/10/1/the_questioning_was_clearly_sexist_rep"
"1135","/2015/9/25/pope_francis_urges_us_congress_to"
"1136","/2015/9/25/pope_francis_compares_catholic_radicals_thomas"
"1137","/2015/9/24/a_look_at_the_life_of"
"1138","/2015/9/24/the_people_s_pope_in_the"
"1139","/2015/9/23/pope_francis_in_the_usa_calling"
"1140","/2015/9/23/headlines/gop_bid_to_defund_planned_parenthood_threatens_govt_shutdown"
"1141","/2015/9/21/headlines/house_votes_to_defund_planned_parenthood"
"1142","/2015/9/18/headlines/republicans_set_up_gov_t_showdown_over_planned_parenthood_funding"
"1143","/2015/9/15/headlines/bernie_sanders_campaigns_at_evangelical_liberty_university"
"1144","/2015/9/1/headlines/pope_to_let_priest_forgive_contrite_women_who_have_abortions"
"1145","/2015/8/24/headlines/ohio_legislation_to_ban_abortions_in_cases_of_down_syndrome"
"1146","/2015/8/18/headlines/kansas_man_arrested_after_bringing_ied_into_wichita_abortion_clinic"
"1147","/2015/8/14/headlines/paraguay_11_year_old_girl_denied_abortion_after_rape_gives_birth"
"1148","/2015/8/7/first_republican_debate_of_2016_presidential"
"1149","/2015/8/7/headlines/republicans_face_off_in_first_debate_of_2016_election_season"
"1150","/2015/8/4/headlines/louisiana_gov_cuts_medicaid_contract_with_planned_parenthood"
"1151","/2015/8/4/headlines/louisiana_gov_cuts_medicaid_contract_with_planned_parenthood"
"1152","/2015/7/31/are_undercover_attacks_on_planned_parenthood"
"1153","/2015/7/31/exposed_the_faces_and_fake_names"
"1154","/2015/7/30/headlines/planned_parenthood_website_attacked_taken_offline_for_hours"
"1155","/2015/7/28/headlines/anti_choice_activists_allegedly_hack_planned_parenthood_website"
"1156","/2015/7/13/headlines/israel_releases_palestinian_hunger_strike_khader_adnan"
"1157","/2015/7/10/headlines/wisconsin_walker_to_sign_budget_repealing_living_wage"
"1158","/2015/7/9/a_mounting_humanitarian_catastrophe_in_yemen"
"1159","/2015/7/9/a_sea_change_with_100_women"
"1160","/2015/7/9/these_should_not_be_in_america"
"1161","/2015/7/7/headlines/south_carolina_senate_votes_to_remove_confederate_flag_at_capitol"
"1162","/2015/7/1/after_marriage_equality_obamacare_mixed_results"
"1163","/2015/7/1/headlines/florida_judge_blocks_law_imposing_24_hour_wait_period_on_abortions"
"1164","/2015/6/30/headlines/supreme_court_rejects_texas_abortion_restrictions"
"1165","/2015/6/26/headlines/kansas_judge_blocks_first_of_its_kind_anti_abortion_law"
"1166","/2015/6/22/headlines/iowa_supreme_court_strikes_down_ban_on_telemedicine_abortions"
"1167","/2015/6/22/headlines/women_on_waves_to_launch_first_ever_abortion_drone_to_poland"
"1168","/2015/6/16/headlines/supreme_court_rejects_bid_to_revive_north_carolina_anti_choice_law"
"1169","/2015/6/11/as_ruling_threatens_to_gut_abortion"
"1170","/2015/6/11/headlines/georgia_drops_murder_charges_against_woman_who_took_abortion_pill"
"1171","/2015/6/11/headlines/florida_enacts_24_hour_wait_time_for_abortions"
"1172","/2015/6/10/headlines/appeals_court_upholds_texas_anti_abortion_law_that_shuttered_clinics"
"1173","/2015/6/4/headlines/north_carolina_lawmakers_approve_72_hour_wait_for_abortions"
"1174","/2015/5/28/headlines/us_appeals_court_rejects_arkansas_12_week_abortion_ban"
"1175","/2015/5/19/with_house_passage_of_extreme_20"
"1176","/2015/5/14/headlines/house_approves_revised_gop_ban_on_abortions_after_20_weeks"
"1177","/2015/5/6/headlines/huckabee_enters_gop_presidential_field_for_2016"
"1178","/2015/4/29/headlines/indiana_purvi_patels_attorneys_appeal_20_year_sentence_for_feticide"
"1179","/2015/4/23/headlines/senate_set_to_approve_loretta_lynch_after_trafficking_bill_passes"
"1180","/2015/4/22/headlines/senate_reaches_deal_on_trafficking_bill_schedules_vote_on_lynch"
"1181","/2015/4/17/headlines/jeb_bush_calls_for_congress_to_approve_lynch_nomination"
"1182","/2015/4/8/headlines/kansas_becomes_1st_state_to_ban_second_trimester_abortion_method"
"1183","/2015/4/2/20_years_in_prison_for_miscarrying"
"1184","/2015/3/31/headlines/indiana_purvi_patel_sentenced_to_41_years_for_what_she_says_was_a_miscarriage"
"1185","/2015/3/31/headlines/new_arizona_law_requires_doctors_to_tell_patients_they_can_reverse_drug_induced_abortion"
"1186","/2015/3/27/headlines/ohio_lawmaker_discloses_her_abortion_denounces_inhuman_anti_choice_bill"
"1187","/2015/3/25/headlines/lone_mississippi_abortion_clinic_vandalized_overnight"
"1188","/2015/3/24/headlines/tea_party_favorite_sen_ted_cruz_launches_presidential_bid"
"1189","/2015/3/23/headlines/federal_judge_strikes_down_wisconsin_anti_abortion_law"
"1190","/2015/3/17/headlines/gop_senators_stall_lynch_nomination_to_advance_trafficking_bill_with_anti_choice_measure"
"1191","/2015/3/17/headlines/gop_senators_stall_lynch_nomination_to_advance_trafficking_bill_with_anti_choice_measure"
"1192","/2015/3/6/harvest_of_empire_dirty_wars_among"
"1193","/2015/3/4/michelle_alexander_ferguson_shows_why_criminal"
"1194","/2015/3/2/headlines/uruguay_swears_in_new_leader_replacing_worlds_poorest_president"
"1195","/2015/2/5/headlines/indiana_woman_faces_up_to_70_years_in_prison_for_what_she_says_was_a_miscarriage"
"1196","/2015/1/22/headlines/republicans_drop_vote_on_20_week_abortion_ban_after_gop_women_dissent"
"1197","/2015/1/21/headlines/obama_vows_to_veto_20_week_abortion_ban"
"1198","/2015/1/16/part_2_film_vessel_follows_dutch"
"1199","/2015/1/15/did_gitmo_suicides_cover_up_murder"
"1200","/2015/1/15/women_on_waves_meet_the_dutch"
"1201","/2014/12/31/pope_francis_calls_for_action_on"
"1202","/2014/12/31/the_great_reformer_pope_francis_biographer"
"1203","/2014/12/16/headlines/supreme_court_rejects_arizona_bid_to_limit_use_of_abortion_pill"
"1204","/2014/11/17/headlines/report_us_vastly_expands_use_of_undercover_agents"
"1205","/2014/11/5/headlines/anti_choice_initiatives_lose_in_colorado_north_dakota_win_in_tennessee"
"1206","/2014/11/4/new_voter_suppression_laws_could_decide"
"1207","/2014/11/4/headlines/voters_head_to_polls_in_most_expensive_midterms_in_us_history"
"1208","/2014/11/4/headlines/supreme_court_lets_abortion_protections_stand_in_colorado_nyc"
"1209","/2014/11/4/headlines/oklahoma_anti_choice_laws_take_effect_leaving_1_abortion_clinic"
"1210","/live/election_night_2014_with_democracy_now"
"1211","/2014/10/17/in_tight_midterms_facing_low_turnout"
"1212","/2014/10/16/a_little_shout_of_joy_supreme"
"1213","/2014/10/16/abortion_as_a_social_good_author"
"1214","/2014/10/15/headlines/texas_abortion_clinics_to_remain_open_after_supreme_court_overturns_anti_choice_measures"
"1215","/2014/10/13/headlines/texas_abortion_providers_report_surge_in_calls_wait_times_after_court_ruling"
"1216","/2014/10/9/texas_strips_women_of_their_health"
"1217","/2014/10/8/bad_policy_bad_medicine_anti_choice"
"1218","/2014/10/7/headlines/texas_abortion_clinics_appeal_to_supreme_court"
"1219","/2014/10/7/headlines/texas_guards_accused_of_sexually_assaulting_immigrants_at_private_detention_center"
"1220","/2014/10/3/headlines/texas_all_but_8_abortion_clinics_close_after_court_guts_access_overnight"
"1221","/2014/10/3/headlines/oklahoma_abortion_provider_challenges_admitting_privileges_law"
"1222","/2014/10/3/headlines/aclu_alabama_law_would_put_minors_seeking_abortion_on_trial"
"1223","/2014/10/2/a_force_more_powerful_in_jefferson"
"1224","/2014/9/24/headlines/spain_drops_anti_abortion_measures_following_outcry"
"1225","/2014/9/12/headlines/missouri_enacts_72_hour_waiting_period_for_abortion"
"1226","/2014/9/9/headlines/pennsylvania_mother_sentenced_to_up_to_18_months_for_helping_daughter_get_abortion_pills"
"1227","/2014/9/2/womens_health_over_politics_courts_block"
"1228","/2014/9/2/headlines/judges_block_anti_abortion_laws_in_louisiana_and_texas_sparing_clinics"
"1229","/2014/8/21/headlines/ireland_thousands_join_pro_choice_rally_after_teenage_rape_victim_forced_to_give_birth"
"1230","/2014/8/8/headlines/tennessee_incumbents_alexander_desjarlais_defeat_challengers"
"1231","/2014/8/8/headlines/tennessee_incumbents_alexander_desjarlais_defeat_challengers"
"1232","/2014/8/5/headlines/us_court_rejects_alabama_abortion_restrictions"
"1233","/2014/8/5/headlines/texas_abortion_providers_challenge_law_that_would_leave_fewer_than_10_clinics"
"1234","/2014/7/30/headlines/appeals_court_strikes_down_mississippi_anti_abortion_law_saving_lone_clinic_from_closure"
"1235","/2014/7/3/headlines/missouri_gov_vetoes_72_hour_abortion_wait_law"
"1236","/2014/7/1/it_s_a_basic_healthcare_issue"
"1237","/2014/7/1/headlines/supreme_court_sides_with_hobby_lobby_in_blow_to_birth_control_access"
"1238","/2014/6/30/supreme_court_hobby_lobby_can_refuse"
"1239","/2014/6/27/headlines/in_blow_to_abortion_access_supreme_court_strikes_down_ma_buffer_zone_law"
"1240","/2014/6/27/headlines/nbc_to_run_obvious_child_film_ad_after_alleged_censorship_of_word_abortion"
"1241","/2014/6/17/headlines/court_allows_anti_choice_group_to_challenge_ohio_ban_on_political_lies"
"1242","/2014/6/13/headlines/jindal_signs_bill_that_may_close_4_of_5_lousiana_abortion_clinics"
"1243","/2014/6/6/romantic_comedy_obvious_child_offers_groundbreaking"
"1244","/2014/6/4/is_bowe_bergdahl_a_deserter_if"
"1245","/2014/6/4/5_years_after_dr_george_tiller"
"1246","/2014/5/23/headlines/3_of_5_abortion_clinics_in_lousiana_threatened_by_new_bill"
"1247","/2014/5/15/headlines/north_dakota_appeals_abortion_ruling_louisiana_measure_could_shutter_clinics"
"1248","/2014/5/14/headlines/missouri_protesters_challenge_bill_extending_abortion_wait"
"1249","/2014/4/25/headlines/right_wing_backers_criticize_rancher_cliven_bundy_after_racist_remarks"
"1250","/2014/4/24/headlines/mississippi_enacts_20_week_abortion_ban"
"1251","/2014/4/17/headlines/judge_overturns_north_dakota_anti_abortion_law"
"1252","/2014/4/16/was_kansas_shooting_avoidable_white_supremacist"
"1253","/2014/4/16/headlines/arizona_enacts_law_authorizing_warrantless_inspection_of_abortion_clinics"
"1254","/2014/4/11/imagine_living_in_a_socialist_usa"
"1255","/2014/4/8/headlines/philippines_supreme_court_upholds_free_contraception_law"
"1256","/2014/4/3/headlines/texas_abortion_providers_challenge_anti_choice_law"
"1257","/2014/4/3/headlines/miss_lawmakers_advance_anti_abortion_anti_lgbt_bills"
"1258","/2014/3/31/headlines/west_virginia_gov_vetoes_20_week_abortion_ban"
"1259","/2014/3/28/headlines/us_appeals_court_upholds_texas_restrictions_that_shuttered_abortion_clinics"
"1260","/2014/3/27/targeted_by_firebombing_legislation_and_now"
"1261","/2014/3/27/targeted_by_firebombing_legislation_and_now"
"1262","/2014/3/17/headlines/judge_strikes_down_arkansas_abortion_ban"
"1263","/2014/3/14/headlines/montana_abortion_provider_whose_clinic_was_destroyed_by_vandal_were_disappearing"
"1264","/2014/3/14/headlines/michigan_anti_choice_rape_insurance_law_goes_into_effect"
"1265","/2014/3/6/headlines/alabama_lawmakers_ok_anti_abortion_bills"
"1266","/2014/3/6/headlines/texas_anti_abortion_law_forces_closure_of_more_clinics"
"1267","/2014/2/25/headlines/gop_state_senator_in_virginia_refers_to_pregnant_women_as_hosts"
"1268","/2014/2/20/headlines/texas_suspends_abortion_provider_under_harsh_new_law"
"1269","/2014/2/20/headlines/pennsylvania_mother_faces_criminal_charges_for_buying_abortion_medication_for_daughter"
"1270","/2014/2/5/headlines/us_abortion_rate_hits_40_year_law"
"1271","/2014/1/27/bill_moyers_on_dark_money_the"
"1272","/2014/1/24/we_are_the_giant_bahrains_top"
"1273","/2014/1/24/romantic_comedy_obvious_child_offers_groundbreaking"
"1274","/2014/1/23/headlines/anti_choice_activists_rally_in_dc_courts_reject_abortion_curbs_in_nc_az"
"1275","/2014/1/17/headlines/gop_lawmaker_anti_choice_bill_could_promote_job_growth_if_women_have_more_babies"
"1276","/2014/1/16/headlines/supreme_court_hears_arguments_on_abortion_clinic_buffer_zones"
"1277","/2014/1/14/headlines/supreme_court_rejects_bid_to_reinstate_arizona_20_week_abortion_ban"
"1278","/2014/1/6/headlines/appeals_court_to_consider_texas_law_that_shuttered_abortion_clinics"
"1279","/2014/1/1/2013_in_review_power_politics_and"
"1280","/2013/12/31/headlines/reproductive_justice_pioneer_dr_kenneth_edelin_dies_at_74"
"1281","/2013/12/19/vindication_for_snowden_obama_panel_backs"
"1282","/2013/12/12/headlines/michigan_anti_abortion_law_forces_women_to_buy_rape_insurance"
"1283","/2013/12/12/headlines/time_magazine_names_pope_francis_person_of_the_year"
"1284","/2013/12/3/headlines/aclu_sues_us_bishops_over_catholic_hospital_guidelines"
"1285","/2013/11/27/the_pope_slams_tyranny_of_capitalism"
"1286","/2013/11/20/headlines/supreme_court_rejects_challenge_to_texas_abortion_ban"
"1287","/2013/11/20/headlines/albuquerque_voters_reject_20_week_abortion_ban"
"1288","/2013/11/13/headlines/supreme_court_refuses_to_hear_challenge_to_ruling_against_anti_abortion_oklahoma_ultrasound_law"
"1289","/2013/11/5/headlines/supreme_court_preserves_ruling_against_abortion_curbs"
"1290","/2013/11/1/headlines/judge_reinstates_anti_choice_measure_in_texas"
"1291","/2013/11/1/headlines/judge_reinstates_anti_choice_measure_in_texas"
"1292","/2013/10/30/renewed_showdown_over_texas_anti_choice"
"1293","/2013/10/29/headlines/federal_judge_strikes_down_key_part_of_anti_abortion_law"
"1294","/2013/10/14/headlines/aclu_challenges_anti_choice_measures_in_ohio_budget"
"1295","/2013/10/10/headlines/california_expands_abortion_access_through_nurse_practitioners_midwives"
"1296","/2013/10/9/headlines/north_carolina_police_admit_spying_on_moral_monday_protesters"
"1297","/2013/10/4/part_2_max_blumenthal_on_goliath_life_and_loathing_in_greater_israel"
"1298","/2013/10/3/headlines/hundreds_protest_anti_choice_laws"
"1299","/2013/10/3/headlines/gov_perry_wife_misspoke_in_backing_right_to_abortion"
"1300","/2013/9/20/headlines/pope_francis_calls_for_major_shift_on_gays_abortion"
"1301","/2013/8/23/headlines/planned_parenthood_challenges_indiana_law"
"1302","/2013/8/19/editor_of_the_progressive_arrested_covering"
"1303","/2013/8/12/part_2_civil_rights_leader_bayard_rustins_role_in_organizing_the_march_on_washington"
"1304","/2013/8/6/headlines/north_carolina_activists_launch_mountain_moral_mondays"
"1305","/2013/8/5/headlines/wisconsin_man_sentenced_to_10_years_for_plot_to_kill_abortion_doctor"
"1306","/2013/8/5/headlines/judge_indefinitely_blocks_wisconsin_anti_abortion_law"
"1307","/2013/8/1/headlines/north_dakota_judge_blocks_anti_abortion_law"
"1308","/2013/7/30/headlines/north_carolina_governor_signs_sweeping_anti_abortion_bill"
"1309","/2013/7/26/headlines/north_carolina_senate_approves_anti_abortion_law"
"1310","/2013/7/26/headlines/judge_delays_alabama_anti_abortion_law"
"1311","/2013/7/26/headlines/pro_choice_activists_launch_cross_country_abortion_rights_freedom_ride"
"1312","/2013/7/23/headlines/federal_judge_blocks_north_dakota_abortion_ban"
"1313","/2013/7/19/headlines/texas_governor_signs_anti_choice_bill_previously_blocked_by_peoples_filibuster"
"1314","/2013/7/19/headlines/virginias_largest_abortion_clinic_closes_under_new_regulations"
"1315","/2013/7/17/headlines/over_100_arrested_at_north_carolinas_11th_moral_monday"
"1316","/2013/7/15/headlines/texas_senate_approves_anti_choice_bill"
"1317","/2013/7/12/from_north_carolina_to_texas_grassroots"
"1318","/2013/7/12/headlines/texas_lawmakers_advance_bill_that_could_close_nearly_all_abortion_clinics"
"1319","/2013/7/12/headlines/illinois_court_oks_parental_notification_law_house_republicans_tie_anti_choice_rider_to_budget_bill"
"1320","/2013/7/11/headlines/texas_house_approves_anti_abortion_bill_several_protesters_arrested"
"1321","/2013/7/11/headlines/north_carolina_gop_inserts_abortion_curbs_in_motorcycle_safety_bill"
"1322","/2013/7/10/headlines/texas_house_advances_anti_abortion_bill"
"1323","/2013/7/9/headlines/texas_legislature_holds_public_hearing_on_anti_abortion_bill"
"1324","/2013/7/9/headlines/judge_blocks_wisconsin_anti_abortion_law"
"1325","/2013/7/9/headlines/more_than_60_detained_as_pro_choice_activists_join_moral_monday_protests_in_north_carolina"
"1326","/2013/7/8/headlines/preliminary_findings_point_to_pilot_error_in_sf_crash"
"1327","/2013/7/8/headlines/wisconsin_gov_signs_abortion_curbs_texas_gop_to_revive_anti_abortion_bill"
"1328","/2013/7/2/headlines/texas_thousands_protest_at_capitol_as_republicans_revive_anti_abortion_bill"
"1329","/2013/7/1/headlines/ohio_gov_signs_budget_bill_with_anti_abortion_measures_intact"
"1330","/2013/7/1/headlines/thousands_to_rally_at_texas_capitol_as_lawmakers_revive_anti_abortion_effort"
"1331","/2013/7/1/headlines/federal_judge_blocks_alabama_anti_abortion_law"
"1332","/2013/6/28/headlines/texas_gov_perry_launches_personal_attack_on_senator_behind_filibuster"
"1333","/2013/6/28/headlines/ohio_lawmakers_approve_anti_choice_bill_amidst_protests"
"1334","/2013/6/27/the_peoples_filibuster_texas_governor_revives"
"1335","/2013/6/26/supreme_court_guts_voting_rights_act"
"1336","/2013/6/26/texas_showdown_anti_abortion_bill_fails"
"1337","/2013/6/26/headlines/texas_anti_abortion_bill_fails_after_marathon_filibuster_protest"
